num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Wind_Speed_kmh,cat__Crop_Growth_Stage,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
6.94,58.5,1.07,0.84,25.6,78.79,1447.29,7.88,10.02,Sowing,11.1,No,96.97,North,1505.79,201.728,0.4583875095625069,7.609874093806163
5.72,58.1,1.19,0.51,39.93,63.18,2461.04,8.46,17.77,Vegetative,9.23,Yes,103.29,South,2519.14,337.80780000000004,0.5811421221834504,7.833512026427943
7.94,18.21,0.6,2.53,26.85,27.21,1711.93,9.16,6.25,Flowering,6.81,No,42.32,North,1730.14,245.94600000000003,0.1569795360277359,6.59521819742105
5.45,13.99,0.93,3.42,32.97,33.06,221.3,9.65,3.9,Flowering,1.08,Yes,37.27,West,235.29,318.1605,0.1909568648183084,6.994839170009227
5.78,12.42,0.42,0.98,29.03,90.46,307.74,8.84,15.21,Flowering,7.4,No,82.63,South,320.16,256.6252,0.192371892647456,7.873618269110399
5.16,62.21,1.55,0.26,28.81,79.37,1379.24,10.0,17.65,Sowing,13.92,No,17.53,South,1441.45,288.1,0.8020727623822678,7.735280237631352
6.33,45.03,1.21,1.09,31.95,80.02,754.93,6.07,6.34,Flowering,13.86,Yes,86.3,North,799.9599999999999,193.9365,0.4567584024957149,7.846839846300001
8.0,35.65,0.98,0.59,22.04,68.05,302.86,4.63,4.82,Flowering,4.92,Yes,13.07,South,338.51,102.0452,0.4801718826749883,7.313768236993134
6.13,32.62,0.84,2.68,33.09,93.04,303.39,6.94,0.57,Sowing,7.79,No,94.27,North,336.01,229.64460000000005,0.2055992416633002,8.032585390499625
7.67,39.64,1.41,2.67,36.57,43.11,1552.99,4.08,9.31,Flowering,1.87,No,93.82,South,1592.63,149.2056,0.3251195995239116,7.36361732320211
6.94,61.89,0.43,3.11,15.39,38.12,1170.79,7.16,6.67,Sowing,10.81,Yes,93.46,South,1232.68,110.1924,0.0995039835451133,6.376160120615724
6.56,61.0,0.75,1.24,26.15,25.32,1945.49,10.16,5.88,Harvest,2.5,No,114.48,West,2006.49,265.684,0.2887975215356465,6.496952953233361
7.51,22.36,1.14,0.2,37.05,85.82,382.95,7.82,15.07,Sowing,9.42,No,109.2,South,405.31,289.731,0.6678293725756554,8.06483488376301
4.89,52.58,1.03,0.45,26.94,92.27,913.95,4.33,5.55,Harvest,10.06,No,94.95,South,966.53,116.6502,0.5366950037444078,7.81873344413028
5.69,64.45,0.36,0.26,39.81,29.34,2047.45,10.02,3.23,Flowering,4.92,No,55.56,South,2111.9,398.8962,0.2513144282809061,7.063925689208646
8.18,40.0,1.0,2.31,23.58,52.1,1541.45,6.91,12.33,Flowering,12.55,Yes,17.25,North,1581.45,162.93779999999998,0.2639897147266848,7.114377501646683
5.87,10.97,0.98,1.09,36.34,34.22,1852.24,7.77,1.09,Sowing,10.15,No,17.72,West,1863.21,282.3618,0.3845134956223861,7.126533154586683
4.97,58.77,1.3,0.35,22.44,28.29,759.76,7.87,15.33,Vegetative,11.0,Yes,8.31,West,818.53,176.6028,0.6744550475477928,6.4549274574118405
4.83,46.36,1.18,2.07,32.05,43.08,329.2,6.86,6.76,Harvest,9.96,No,16.93,East,375.56,219.863,0.3252414213372196,7.231080036456829
5.73,56.02,1.06,1.77,20.04,59.05,1091.01,7.43,2.76,Harvest,13.02,No,72.59,South,1147.03,148.8972,0.3240174829933075,7.076959511957253
6.08,46.88,1.38,2.09,12.16,45.18,995.18,7.77,12.46,Sowing,1.56,Yes,64.15,North,1042.06,94.4832,0.3692173177158233,6.310624937574884
5.87,12.19,1.05,2.74,27.5,64.58,1883.67,8.13,14.04,Harvest,9.56,Yes,104.89,East,1895.86,223.575,0.2474447999963833,7.482653690448717
4.85,15.13,0.73,3.35,13.21,88.38,1114.22,10.9,2.41,Vegetative,2.0,Yes,36.93,South,1129.35,143.989,0.1551354164897978,7.063475982819292
5.89,8.34,1.26,1.78,23.37,77.59,1992.33,9.95,12.81,Vegetative,0.92,No,114.89,North,2000.67,232.5315,0.373793764270513,7.503443036768846
6.28,45.0,1.22,3.45,22.45,38.62,2072.3,9.93,5.9,Flowering,3.18,Yes,118.55,Central,2117.3,222.9285,0.2422850215615118,6.7662136038217024
7.84,44.4,1.53,3.27,28.78,83.65,1353.14,9.9,5.7,Flowering,2.62,No,78.6,Central,1397.5400000000002,284.922,0.3062440903118405,7.786737420430603
5.53,64.35,0.83,2.1,17.03,91.41,1351.64,5.78,5.59,Sowing,1.55,No,109.0,South,1415.99,98.4334,0.2372373143900692,7.350973549558687
5.84,20.73,0.48,1.41,25.42,66.57,2256.57,9.55,11.66,Sowing,2.73,Yes,30.46,South,2277.3,242.761,0.1816297546217771,7.434381060249596
5.59,44.85,1.39,0.61,34.51,77.84,1881.32,4.81,16.03,Flowering,7.48,Yes,105.17,North,1926.17,165.99309999999997,0.622378109671738,7.896276770720462
7.55,49.13,0.81,3.49,13.99,84.02,741.44,7.51,5.48,Vegetative,14.86,Yes,111.3,North,790.57,105.0649,0.1658541188039132,7.070248038137471
8.11,20.3,1.46,2.3,13.75,60.35,1152.12,6.51,18.33,Sowing,8.23,No,16.81,Central,1172.4199999999998,89.5125,0.3663251997708941,6.722404137627818
7.7,10.35,1.2,0.36,21.91,31.8,560.29,8.92,5.87,Sowing,11.65,No,80.26,West,570.64,195.4372,0.6325225587435106,6.5478436741316735
7.72,64.04,0.97,1.89,32.86,47.6,1729.13,10.57,19.09,Vegetative,7.95,Yes,67.85,North,1793.17,347.3302,0.2894106813523987,7.35572800015705
5.68,18.69,1.38,1.34,23.28,45.71,1995.18,7.68,19.97,Flowering,2.1,Yes,83.4,East,2013.87,178.7904,0.4635727389154451,6.970851009798134
7.48,55.47,1.21,0.33,19.37,83.29,433.13,10.58,2.65,Flowering,4.65,Yes,86.77,South,488.6,204.9346,0.6469851387967828,7.386673616375255
6.89,22.4,1.2,0.35,21.59,93.17,560.58,4.31,6.71,Sowing,9.12,Yes,103.75,West,582.98,93.0529,0.6359887667199967,7.607153033936944
5.19,22.62,1.17,2.55,14.76,59.45,1680.85,6.82,11.53,Sowing,6.88,No,62.96,South,1703.4699999999998,100.6632,0.2848611961101396,6.778195417946551
6.64,63.61,0.37,0.11,14.93,88.49,231.47,10.55,5.56,Flowering,3.11,Yes,46.18,East,295.08,157.5115,0.2876820724517809,7.187018789573394
5.39,8.02,0.56,3.33,24.94,93.93,123.87,4.06,14.53,Sowing,12.45,No,29.53,West,131.89,101.2564,0.1216247614723821,7.7594495467067235
7.11,38.89,0.68,1.09,31.95,88.31,1297.3,4.51,7.4,Vegetative,3.52,Yes,66.95,East,1336.19,144.09449999999998,0.2816832542225275,7.945379890353813
5.09,38.5,0.78,1.84,24.0,74.34,786.51,5.29,16.05,Vegetative,10.61,No,115.97,South,825.01,126.96,0.242669973664565,7.487263326051028
5.55,53.35,0.39,2.5,14.68,81.09,1333.08,11.0,3.06,Vegetative,11.62,No,47.35,West,1386.4299999999998,161.48,0.1056461891349869,7.082885372412479
6.93,52.16,0.51,0.88,27.55,50.61,48.37,8.14,0.81,Sowing,4.48,No,71.9,Central,100.53,224.25700000000003,0.2400215891015615,7.240868666695022
7.03,43.92,0.81,0.26,21.51,87.72,250.19,8.42,12.27,Flowering,9.45,Yes,94.12,East,294.11,181.1142,0.4964368863138911,7.54319770825171
8.02,53.11,1.45,0.6,20.57,91.45,1149.21,9.59,1.97,Flowering,13.96,No,78.13,West,1202.32,197.2663,0.6451379613735846,7.540157533614398
7.8,47.82,1.26,0.98,25.53,50.63,2142.06,7.12,3.07,Vegetative,11.23,Yes,45.26,North,2189.88,181.7736,0.4924764850977941,7.165171862298001
6.99,14.64,0.83,1.65,30.95,59.05,1887.97,7.29,10.85,Harvest,0.34,Yes,107.77,East,1902.61,225.6255,0.2724726537882521,7.511304558563253
5.66,37.33,1.5,2.51,18.17,73.52,2320.32,8.59,17.99,Flowering,3.08,Yes,52.4,West,2357.65,156.08030000000002,0.355819877618999,7.19807766274228
6.38,64.39,0.91,1.38,12.16,72.99,1046.81,6.15,1.71,Vegetative,11.54,No,71.55,North,1111.2,74.784,0.3237870770938972,6.7896003741909965
6.39,25.6,1.3,2.29,25.88,90.23,89.0,8.42,15.51,Flowering,4.69,No,45.65,Central,114.6,217.9096,0.3329924592951732,7.756260581546127
5.22,18.62,0.88,2.64,25.11,37.81,1324.38,6.85,19.35,Sowing,10.09,No,112.47,North,1343.0,172.00349999999997,0.2165283121954905,6.856892523478367
6.26,23.21,1.18,2.53,31.98,47.63,2470.36,8.03,11.42,Vegetative,13.41,Yes,89.85,West,2493.57,256.7994,0.2883900370831209,7.329229816226136
5.51,26.48,0.35,2.38,18.6,40.02,1602.39,5.94,4.92,Vegetative,6.9,No,23.13,North,1628.87,110.484,0.0985325241607967,6.613883422615449
7.5,51.7,1.31,1.39,20.6,76.57,2134.46,10.55,1.06,Vegetative,5.11,Yes,70.63,East,2186.16,217.33000000000004,0.4370394537067594,7.36413020796128
5.72,31.8,0.82,0.97,30.9,52.81,1373.38,6.07,17.78,Flowering,5.76,No,39.88,South,1405.18,187.563,0.3480080530833771,7.398069372239431
5.38,22.69,1.01,1.49,41.63,86.56,541.96,4.74,16.68,Flowering,9.23,No,99.26,West,564.6500000000001,197.32620000000003,0.3404802580187517,8.189936346339517
8.14,54.8,0.49,2.02,16.73,34.3,1699.38,8.05,3.92,Vegetative,12.7,Yes,85.84,East,1754.18,134.6765,0.1503592060909961,6.354090001590032
5.32,42.75,0.87,1.57,13.2,66.64,1645.43,7.91,13.88,Flowering,8.47,No,66.03,South,1688.18,104.412,0.2915655724781785,6.780658000125933
5.0,30.14,1.09,0.45,31.34,89.88,198.68,7.63,19.22,Sowing,0.5,Yes,68.74,North,228.82,239.1242,0.5606005245979623,7.943725629084623
6.64,17.28,0.95,2.31,31.02,94.22,545.1,6.62,3.72,Harvest,14.76,No,81.78,South,562.38,205.3524,0.2523209708923075,7.980606721368042
7.21,14.12,0.83,1.56,13.38,41.79,2066.13,8.95,0.9,Flowering,5.96,No,36.02,North,2080.25,119.751,0.2808226629008878,6.328204962051888
5.83,26.52,0.66,1.51,23.93,57.73,1496.55,10.17,5.38,Harvest,5.62,Yes,30.54,Central,1523.07,243.3681,0.2334488347454967,7.231633471073873
5.14,48.77,1.32,0.69,20.59,55.16,2275.81,4.41,0.69,Vegetative,9.52,No,69.2,East,2324.58,90.8019,0.5772115498258024,7.035923666367936
7.14,17.37,1.01,1.4,28.04,88.32,372.78,5.88,5.62,Vegetative,11.83,No,13.87,East,390.15,164.87519999999998,0.3512435539415254,7.815002360044521
6.75,11.75,1.04,0.83,36.51,53.33,254.34,10.47,1.74,Flowering,9.92,Yes,33.65,North,266.09000000000003,382.2597,0.4499960629182001,7.574598678466549
6.37,57.91,0.87,2.15,17.94,60.94,850.06,8.58,12.24,Flowering,1.3,No,33.7,West,907.97,153.92520000000002,0.243879449793388,6.997836904597837
7.59,26.35,0.37,3.02,30.63,59.16,1248.8,4.57,18.69,Flowering,13.73,No,103.03,South,1275.15,139.97910000000002,0.0880473244561503,7.502777261288563
5.94,46.96,0.95,0.36,26.68,74.07,1191.07,9.13,10.47,Sowing,5.62,No,45.45,East,1238.03,243.5884,0.5297628247857415,7.589430709918095
6.82,28.92,0.55,1.51,32.77,31.95,27.73,4.51,10.91,Harvest,3.04,Yes,105.75,Central,56.650000000000006,147.7927,0.1981321628205969,6.954640296177673
7.94,46.93,1.32,1.99,26.66,76.13,755.91,10.17,1.76,Flowering,11.36,Yes,68.52,South,802.8399999999999,271.1322,0.3656645167130614,7.616099300390662
5.12,24.61,1.02,1.99,13.88,25.28,1774.63,7.6,19.27,Sowing,13.2,Yes,13.84,West,1799.24,105.488,0.2935178539158827,5.863308396237716
5.24,15.18,1.46,1.5,33.53,43.39,1137.3,9.76,18.17,Vegetative,9.9,Yes,14.75,Central,1152.48,327.2528,0.4599532933922341,7.283356672367671
7.76,38.72,1.42,2.65,14.02,60.75,290.44,10.55,15.35,Vegetative,11.72,Yes,109.2,Central,329.16,147.911,0.3286136500086917,6.748425376774235
7.85,59.98,0.57,0.78,28.73,75.12,1452.15,5.61,15.53,Sowing,7.28,No,31.34,West,1512.13,161.17530000000002,0.2778019638520738,7.677491950180391
5.31,44.71,0.75,0.42,20.67,67.55,1155.13,10.74,17.05,Flowering,2.06,Yes,35.27,South,1199.84,221.99580000000003,0.4240702959391988,7.242267381509368
8.11,38.18,1.16,3.13,12.26,50.96,2119.11,5.02,11.22,Harvest,11.39,No,105.8,Central,2157.29,61.5452,0.2475408388972666,6.438982252234451
6.8,47.51,0.93,3.0,23.72,34.4,875.07,5.67,8.61,Sowing,6.68,Yes,48.77,West,922.58,134.4924,0.2090446269347081,6.70559992640627
6.88,9.67,0.78,1.18,12.29,84.21,48.09,8.82,16.43,Harvest,11.19,No,16.36,Central,57.760000000000005,108.3978,0.3058643915349714,6.943065374860178
7.84,21.7,0.81,3.36,36.25,49.95,179.53,6.65,5.61,Flowering,13.32,Yes,107.39,North,201.23,241.0625,0.1704006311593948,7.5020140103610995
7.76,32.19,0.41,1.21,36.46,75.32,2356.58,9.06,17.66,Harvest,2.38,No,33.96,East,2388.77,330.3276,0.170181802243344,7.918325550642699
6.12,30.69,1.58,1.53,21.04,65.98,1782.46,6.89,10.89,Vegetative,12.96,Yes,37.86,Central,1813.15,144.9656,0.4852037257687143,7.236497141678528
5.35,35.49,1.13,3.35,18.9,72.33,1156.85,6.85,11.85,Vegetative,13.77,Yes,91.74,Central,1192.34,129.46499999999995,0.2309292558593314,7.221132144600364
4.98,62.1,1.1,1.14,23.13,81.25,51.68,7.6,17.32,Harvest,9.08,No,93.55,North,113.78,175.78799999999998,0.414767500770478,7.539193265414671
6.47,44.91,0.66,0.31,39.58,60.18,248.16,6.06,15.71,Vegetative,2.71,No,93.95,Central,293.07,239.8548,0.4080064055368369,7.776083751878759
7.84,64.92,0.78,2.31,29.69,45.76,1314.18,8.37,16.31,Sowing,13.61,Yes,86.56,East,1379.1,248.5053,0.2115967806657388,7.21495640911627
6.0,45.16,0.33,0.72,34.38,36.05,1586.73,8.44,8.55,Harvest,0.58,No,78.67,West,1631.89,290.1672,0.1755155023249551,7.123188381034418
5.42,8.06,1.44,1.59,19.87,76.72,818.38,7.44,9.12,Flowering,3.7,No,51.24,North,826.4399999999999,147.83280000000002,0.4421085002471452,7.33002925651626
7.88,39.33,0.74,0.91,20.12,89.19,1815.39,9.21,4.37,Vegetative,10.38,No,79.49,East,1854.72,185.3052,0.3274563979395923,7.493040373119112
5.79,38.94,0.76,2.04,36.35,85.8,715.83,9.53,8.17,Flowering,10.31,Yes,49.64,Central,754.77,346.4155,0.2231435513142097,8.04553379213956
8.04,48.16,1.21,0.47,17.76,53.11,2213.01,8.38,2.75,Flowering,8.88,No,81.64,North,2261.17,148.82880000000003,0.6005543937321204,6.850373593160031
6.53,25.93,1.29,1.26,21.29,48.36,776.46,6.05,17.85,Vegetative,12.11,No,56.79,West,802.39,128.8045,0.4515827902031299,6.937881298966055
6.87,42.63,0.39,0.88,36.82,59.56,192.97,10.03,17.49,Vegetative,3.06,Yes,38.37,West,235.6,369.3046,0.1885080546514534,7.693481276204298
6.5,17.1,0.55,1.38,39.17,53.7,508.68,6.83,2.66,Sowing,2.94,Yes,51.25,Central,525.78,267.53110000000004,0.2079019353455926,7.651799450411766
7.49,17.18,1.37,3.07,34.49,77.24,2088.39,6.7,19.72,Harvest,8.06,No,75.35,West,2105.57,231.08300000000003,0.2901360614133476,7.887962188378243
5.12,40.32,1.02,0.69,24.32,29.76,869.66,10.05,1.01,Flowering,0.95,No,76.3,East,909.98,244.41600000000005,0.4722201059566274,6.5858449808128645
4.82,18.64,0.82,0.81,39.82,30.92,2109.78,9.01,6.49,Sowing,10.97,No,52.57,East,2128.42,358.7782,0.3736570009119387,7.116584385736636
7.67,38.44,0.75,3.48,29.13,42.58,2330.3,10.44,2.96,Harvest,1.62,Yes,7.19,East,2368.74,304.1172,0.1547882316499377,7.123959126155165
5.83,46.87,0.5,1.97,18.35,79.48,1092.68,4.97,9.07,Harvest,6.3,Yes,99.6,North,1139.55,91.1995,0.1555926411441595,7.285820412901687
7.91,43.23,0.69,3.04,38.82,92.93,1427.73,6.83,1.2,Flowering,12.28,No,82.6,Central,1470.96,265.1406,0.1576805105307828,8.191059257901976
5.35,63.84,1.25,3.21,25.32,31.11,509.07,4.17,5.76,Vegetative,6.92,Yes,97.87,South,572.91,105.5844,0.2599861420625236,6.670392613510143
7.72,21.33,0.48,2.21,41.58,45.17,1479.59,6.85,5.59,Harvest,3.71,No,35.8,East,1500.9199999999998,284.823,0.1393555209105113,7.538584723967128
5.72,26.25,0.35,1.58,14.48,74.04,684.16,5.56,18.64,Sowing,13.72,No,69.24,Central,710.41,80.5088,0.1272130240954498,6.978306189429123
6.46,38.22,1.19,0.33,14.76,78.77,1265.3,6.76,7.52,Harvest,4.95,Yes,74.68,South,1303.52,99.7776,0.6390799592896695,7.0593127708305055
6.25,14.54,1.25,0.2,14.62,58.12,445.34,4.9,11.04,Harvest,10.55,No,11.78,East,459.88,71.638,0.713766467762681,6.746076467074968
5.59,42.98,0.6,1.44,40.46,81.13,1298.39,8.0,7.89,Harvest,10.24,No,57.46,South,1341.37,323.68,0.2198594761130198,8.0966712357636
7.64,57.44,0.42,1.25,38.75,55.24,2185.75,7.28,5.25,Sowing,7.86,Yes,91.17,West,2243.19,282.1,0.1711482561958293,7.669285144903339
6.1,21.39,1.1,1.67,40.68,48.61,2141.4,10.26,2.3,Sowing,8.14,No,35.13,North,2162.79,417.3768,0.3449965290477612,7.590071414974421
6.07,44.91,0.32,0.2,39.85,81.64,931.55,8.86,7.92,Flowering,0.48,Yes,26.12,West,976.46,353.071,0.2363887780642304,8.087749071044414
6.98,9.81,0.83,1.42,32.31,35.14,678.03,4.87,2.43,Flowering,3.41,Yes,40.29,North,687.8399999999999,157.3497,0.294887456173051,7.035597242455111
7.72,63.33,0.74,0.31,29.88,57.36,2133.33,10.12,14.84,Sowing,14.05,No,34.53,North,2196.66,302.38559999999995,0.4478126559372565,7.447119845303708
7.98,33.09,1.42,2.83,23.29,40.15,507.95,6.65,17.38,Flowering,5.95,No,42.07,East,541.04,154.8785,0.3153632734109777,6.841715364650995
8.2,27.48,0.85,2.79,14.59,92.94,1775.37,4.82,15.76,Vegetative,6.62,Yes,45.97,West,1802.85,70.3238,0.2023483471438289,7.213027680460702
7.3,19.92,1.23,2.19,15.16,82.6,2134.2,7.86,10.77,Harvest,14.34,No,0.77,West,2154.12,119.1576,0.3261187792928535,7.133468326312207
8.04,40.3,1.55,3.38,28.06,41.23,71.32,8.6,5.77,Vegetative,14.36,No,26.98,North,111.62,241.316,0.3029754886212793,7.054375216674852
5.03,12.14,1.14,2.65,28.13,70.29,58.06,6.73,12.09,Flowering,2.5,No,5.41,North,70.2,189.3149,0.2718032438284237,7.589971786810806
5.06,36.92,0.56,1.88,26.06,84.73,476.64,6.46,9.36,Harvest,4.09,Yes,92.64,East,513.56,168.3476,0.1776811772374524,7.700324084850034
6.1,45.7,1.6,3.46,35.22,71.55,2200.57,5.28,4.35,Sowing,10.53,No,108.39,East,2246.27,185.9616,0.3065610340492504,7.832407357169647
7.37,64.92,0.98,0.85,15.12,36.45,1349.09,4.96,5.75,Flowering,0.32,Yes,29.36,North,1414.01,74.9952,0.4250910725649127,6.313772658730989
5.37,41.44,0.36,0.74,39.67,51.5,2480.59,5.2,13.34,Vegetative,3.16,No,49.88,West,2522.03,206.284,0.1880522315029396,7.622666397504556
5.57,50.87,0.34,2.57,36.99,72.19,1083.45,8.97,4.89,Sowing,6.25,Yes,10.27,West,1134.32,331.80030000000005,0.0909717782057267,7.890323556513813
6.68,49.01,1.4,0.53,38.4,91.22,2049.64,5.92,15.91,Sowing,1.93,No,14.31,Central,2098.65,227.328,0.6497346876246319,8.161617072119952
7.77,48.4,0.82,1.16,27.35,72.42,2000.22,7.11,13.54,Harvest,4.83,No,85.85,Central,2048.62,194.4585,0.3218150788212394,7.591703781127428
7.51,49.14,0.35,1.95,27.82,37.22,1384.5,6.19,11.58,Sowing,13.99,Yes,70.61,West,1433.64,172.2058,0.112117298120706,6.9435667256467095
7.04,12.18,1.58,2.07,38.11,72.19,2471.73,4.16,5.25,Vegetative,14.11,No,53.81,Central,2483.91,158.5376,0.4151896580001591,7.920141663913898
7.64,45.08,0.68,0.5,22.2,76.99,764.87,8.09,17.99,Sowing,3.25,Yes,75.1,East,809.95,179.59799999999998,0.3738597686928332,7.444352737646597
5.46,42.19,0.48,1.06,18.31,29.11,1720.61,5.09,9.98,Vegetative,5.15,No,45.98,North,1762.8,93.1979,0.2094580982289554,6.280403516833341
8.02,27.66,0.39,1.8,12.4,92.1,1105.45,8.93,17.46,Flowering,3.11,Yes,58.0,West,1133.11,110.732,0.1304014996155949,7.041446658808025
6.29,43.66,0.66,2.99,35.76,77.69,1990.08,10.32,13.95,Harvest,10.03,No,20.54,Central,2033.74,369.0432,0.1530759886974928,7.929916380516474
7.73,61.31,0.43,2.21,19.79,72.21,1671.13,7.36,12.66,Sowing,7.48,No,65.91,South,1732.44,145.6544,0.1257127445067248,7.265454827833935
5.93,25.25,1.26,2.37,38.8,79.05,2256.05,4.46,12.04,Flowering,7.23,Yes,40.13,West,2281.3,173.04799999999997,0.3176441237338723,8.02882679377979
7.91,46.78,0.8,0.61,14.57,79.49,1946.12,4.09,16.17,Vegetative,2.88,Yes,77.15,Central,1992.9,59.5913,0.403392568506192,7.055458906873852
7.4,37.98,0.35,0.42,35.09,45.21,1753.24,9.15,4.79,Harvest,8.99,No,8.62,East,1791.22,321.0735,0.2203226749725684,7.369864642847708
7.19,39.46,0.54,2.98,12.37,63.81,557.35,7.57,18.62,Vegetative,11.27,No,112.0,South,596.8100000000001,93.6409,0.1272301745477934,6.672450200170364
6.85,37.33,0.71,3.1,25.78,37.71,602.38,8.78,2.64,Harvest,11.25,No,119.55,East,639.71,226.3484,0.1597101104074077,6.880552413341262
5.39,41.07,1.29,2.04,40.7,88.81,1330.1,10.37,4.8,Harvest,14.12,Yes,67.92,Central,1371.1699999999998,422.059,0.3537100265962681,8.193003968766773
6.21,64.19,1.03,1.31,38.64,49.03,1880.37,10.7,6.29,Flowering,3.31,No,89.43,West,1944.56,413.448,0.3687232824549069,7.547248064158584
6.84,53.46,1.29,2.28,34.1,31.46,480.2,6.94,0.55,Harvest,12.24,No,99.6,East,533.66,236.654,0.3316697825100609,6.978946000093829
5.38,28.77,0.4,2.61,39.63,79.4,328.41,10.8,13.91,Harvest,0.41,No,39.07,South,357.18,428.0040000000001,0.1050834689736882,8.054402526088683
5.53,34.6,1.11,0.62,21.64,25.55,539.54,4.59,18.73,Vegetative,4.61,Yes,111.63,South,574.14,99.3276,0.5218754599525758,6.3169877757926045
6.57,16.04,1.22,1.8,23.55,28.59,132.99,7.11,19.23,Harvest,5.74,Yes,112.29,East,149.03,167.4405,0.3616624854497715,6.513666959100419
5.08,62.05,1.35,0.93,30.36,34.63,2116.6,9.96,13.75,Harvest,9.28,No,12.37,Central,2178.65,302.3856,0.5303234194792582,6.958797001728196
7.24,10.13,1.58,1.95,32.67,75.84,1380.72,6.06,3.25,Vegetative,9.44,No,90.65,East,1390.85,197.9802,0.4289167691432142,7.815486603420496
5.54,17.82,0.63,1.76,37.85,61.6,247.96,10.63,18.59,Harvest,7.47,No,86.03,West,265.78000000000003,402.3455000000001,0.2055992416633002,7.7547216558633245
7.06,45.96,0.42,1.39,13.35,72.3,2084.4,10.22,17.88,Harvest,0.85,Yes,40.65,South,2130.36,136.437,0.1618911174022351,6.873376027018943
7.53,47.15,0.44,2.25,19.72,66.89,2162.43,10.97,15.65,Flowering,3.04,Yes,87.07,North,2209.58,216.3284,0.1269714617107896,7.185440650505675
6.1,40.89,1.49,2.5,31.46,72.65,216.89,5.08,9.7,Sowing,2.23,No,59.77,North,257.78,159.8168,0.3546729412680593,7.734807719769402
5.06,8.02,0.58,2.14,39.31,87.04,142.99,5.86,12.85,Harvest,4.21,Yes,59.83,South,151.01000000000002,230.3566,0.1695008683648931,8.138138945690686
6.1,9.91,0.86,0.86,30.41,46.33,2322.37,9.6,3.34,Sowing,14.85,Yes,49.09,West,2332.28,291.936,0.3800553925827961,7.251270725296003
5.7,52.03,1.21,1.32,23.65,72.67,2281.44,7.55,18.39,Harvest,0.65,No,46.82,North,2333.4700000000003,178.55749999999998,0.4197306852669867,7.449873443913853
6.36,14.31,1.14,2.86,40.12,74.92,1896.35,10.44,11.44,Harvest,11.18,Yes,85.76,West,1910.66,418.8528,0.2587707289573608,8.008628476535147
6.88,13.11,1.21,1.8,12.58,66.97,502.83,9.07,10.92,Sowing,6.47,Yes,79.34,South,515.9399999999999,114.1006,0.3591718241373196,6.737539273438935
5.38,36.48,1.1,0.39,12.03,50.6,1337.11,10.1,19.54,Harvest,6.79,Yes,76.32,Central,1373.59,121.503,0.5829789633340159,6.4129965551940735
5.21,33.03,1.3,1.0,28.71,32.8,1764.14,9.74,13.33,Harvest,2.76,Yes,28.61,East,1797.17,279.6354,0.5007752879124893,6.848735368926792
7.91,13.16,1.4,0.93,17.54,63.68,2442.87,9.57,10.15,Vegetative,2.7,No,26.3,West,2456.03,167.8578,0.5454523010755582,7.019249425408392
5.94,64.62,1.37,0.71,25.39,87.46,668.83,7.06,14.92,Sowing,7.29,Yes,34.29,East,733.45,179.2534,0.5884362264709146,7.70598716716837
6.02,60.82,1.48,3.3,23.79,45.87,127.49,5.13,13.64,Vegetative,13.66,Yes,49.92,South,188.31,122.0427,0.2957886599847694,6.995992595866943
7.88,45.77,1.23,3.0,34.8,50.46,137.82,9.16,3.01,Vegetative,7.45,Yes,27.91,West,183.59,318.768,0.2681169169569409,7.471367641392439
7.44,47.88,0.64,2.38,28.02,55.4,1882.78,4.85,3.26,Sowing,6.8,No,112.08,West,1930.66,135.897,0.1734061931360022,7.348142129305713
6.12,51.41,1.01,1.19,41.91,56.49,997.45,9.09,3.11,Flowering,8.01,No,75.96,Central,1048.86,380.9619,0.3792492659772714,7.770010391308899
7.2,17.72,1.5,3.4,14.21,87.71,846.45,5.23,10.32,Harvest,1.97,Yes,108.89,East,864.1700000000001,74.31830000000001,0.2933478099874583,7.128783875355023
8.01,26.77,1.1,3.04,27.83,73.74,1380.66,4.36,16.16,Flowering,5.45,No,71.06,South,1407.43,121.3388,0.240808387494015,7.627147135351649
7.04,50.37,0.95,2.03,29.77,80.39,104.1,5.26,11.93,Vegetative,3.54,Yes,11.05,North,154.47,156.59019999999998,0.2727191997750685,7.780808726871335
6.93,37.76,0.3,1.6,15.44,31.09,1754.01,7.74,18.16,Flowering,4.5,No,80.42,East,1791.77,119.5056,0.1091992919649919,6.175928806673886
4.87,13.44,1.37,2.84,20.17,75.0,1967.51,8.64,1.78,Flowering,4.36,Yes,59.72,North,1980.95,174.26880000000003,0.3051074891656401,7.3223452948673025
