num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Soil_Type,cat__Wind_Speed_kmh,cat__Crop_Type,cat__Crop_Growth_Stage,cat__Season,cat__Irrigation_Type,cat__Water_Source,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
6.24,56.25,1.02,3.07,17.6,65.12,1869.34,4.37,Sandy,13.13,Sugarcane,Flowering,Rabi,Canal,River,7.88,No,20.21,North,1925.59,76.912,0.22363483110792773,7.045002758395437
7.81,27.16,1.23,1.19,15.02,75.02,917.72,10.77,Clay,17.07,Cotton,Harvest,Zaid,Sprinkler,River,3.66,No,97.37,North,944.88,161.7654,0.4457390072461043,7.028024466045833
5.46,21.96,1.03,0.52,28.58,25.39,319.13,4.99,Clay,11.72,Potato,Vegetative,Zaid,Canal,Reservoir,12.53,Yes,14.18,East,341.09,142.6142,0.5173830243121498,6.588439701580765
5.12,27.81,0.37,2.21,19.98,67.6,271.41,7.57,Clay,3.88,Potato,Vegetative,Zaid,Rainfed,Reservoir,14.76,No,2.27,West,299.22,151.2486,0.10909186327068443,7.209079867675069
8.03,17.67,1.57,0.72,20.33,28.08,1936.15,4.92,Sandy,16.89,Sugarcane,Vegetative,Kharif,Drip,Groundwater,10.67,No,38.15,Central,1953.8200000000002,100.02359999999999,0.6485632739519189,6.348905397665344
6.92,53.23,0.97,1.59,18.56,66.4,2155.14,8.64,Silt,18.77,Sugarcane,Harvest,Rabi,Drip,River,3.37,No,18.59,South,2208.37,160.3584,0.3181026691524927,7.1175168902014825
6.14,38.01,0.67,0.14,41.95,53.93,1120.24,8.38,Loamy,18.45,Wheat,Sowing,Rabi,Canal,Rainwater,12.39,No,79.04,West,1158.25,351.54100000000005,0.46229858287133024,7.724607260219963
6.52,19.9,1.4,0.8,23.14,92.72,579.3,5.2,Sandy,12.82,Rice,Harvest,Rabi,Sprinkler,Reservoir,5.62,No,23.58,East,599.1999999999999,120.328,0.5753641449035618,7.671612895170904
5.29,51.4,0.73,2.62,33.91,34.03,321.49,4.1,Sandy,7.11,Rice,Flowering,Kharif,Canal,Reservoir,7.6,Yes,91.67,West,372.89,139.03099999999998,0.18370181926291304,7.051818652575528
6.02,31.11,0.49,2.74,22.76,65.28,2143.42,5.08,Sandy,7.8,Sugarcane,Sowing,Zaid,Sprinkler,Reservoir,13.61,No,111.17,Central,2174.53,115.6208,0.12311638163174604,7.304363143932375
6.47,35.52,1.04,2.22,24.54,66.32,1989.28,7.2,Silt,12.52,Rice,Flowering,Rabi,Rainfed,Rainwater,1.21,No,65.25,West,2024.8,176.688,0.2798878007249621,7.395410203459968
5.46,38.52,1.43,2.3,16.52,57.06,2103.23,6.48,Sandy,5.25,Rice,Vegetative,Zaid,Drip,Rainwater,11.07,Yes,91.89,South,2141.75,107.0496,0.36000273403140703,6.84973541184488
5.83,34.4,0.35,2.58,28.13,68.89,13.68,6.48,Loamy,0.5,Maize,Harvest,Rabi,Rainfed,Rainwater,9.08,No,42.3,North,48.08,182.2824,0.09327662546856093,7.569863547978954
7.66,13.75,0.34,2.13,36.48,53.95,1563.82,8.39,Silt,13.46,Wheat,Flowering,Rabi,Canal,River,9.46,Yes,81.39,West,1577.57,306.0672,0.10312158940670597,7.585329833164165
8.02,20.99,0.32,1.16,40.87,73.03,1248.42,5.76,Clay,15.59,Sugarcane,Flowering,Kharif,Rainfed,Groundwater,1.86,Yes,108.58,South,1269.41,235.41119999999998,0.13815033848081718,8.001601595090994
5.74,15.0,0.93,0.75,14.59,77.81,450.41,10.24,Loamy,11.21,Wheat,Harvest,Kharif,Canal,Groundwater,14.12,Yes,57.32,West,465.41,149.4016,0.42620100658734267,7.035486797305162
6.01,45.31,1.4,1.53,31.08,44.69,1823.89,5.05,Clay,2.32,Wheat,Flowering,Kharif,Canal,River,5.13,Yes,22.09,East,1869.2,156.95399999999998,0.44042012314174095,7.237033989840109
6.85,41.91,1.4,2.06,40.77,37.98,1284.97,6.75,Silt,2.14,Potato,Harvest,Rabi,Rainfed,Rainwater,3.95,No,52.2,East,1326.88,275.19750000000005,0.3767338500676833,7.345651823119772
6.55,28.21,0.65,1.76,20.61,79.86,1674.03,10.14,Silt,1.22,Rice,Harvest,Zaid,Drip,River,5.53,No,66.09,Central,1702.24,208.9854,0.2114816115663668,7.406658876981434
4.87,47.41,1.09,0.37,17.6,87.51,342.65,9.46,Loamy,8.67,Potato,Sowing,Kharif,Sprinkler,Rainwater,7.43,Yes,66.98,North,390.05999999999995,166.49600000000004,0.585350610104238,7.340301040349414
4.88,54.89,1.42,1.55,17.25,30.85,2313.15,4.08,Silt,1.06,Rice,Vegetative,Kharif,Rainfed,Reservoir,5.64,No,102.46,West,2368.04,70.38,0.4426727355287643,6.278826255748757
7.32,8.55,1.42,1.69,18.93,52.05,1454.25,10.97,Clay,11.57,Cotton,Flowering,Kharif,Canal,Rainwater,9.35,Yes,108.48,North,1462.8,207.6621,0.4238818348943955,6.893967158225163
7.42,41.75,0.99,1.24,25.68,58.59,788.32,10.16,Silt,15.95,Sugarcane,Harvest,Kharif,Canal,Rainwater,9.93,No,27.08,North,830.07,260.9088,0.36600627136761665,7.316940923968126
6.19,11.31,1.04,1.42,32.78,33.34,1404.93,8.91,Sandy,1.17,Wheat,Sowing,Kharif,Rainfed,Groundwater,8.32,Yes,111.67,South,1416.24,292.0698,0.35750104890103784,6.997491041461132
7.76,17.31,1.33,2.0,22.7,28.09,2057.87,6.38,Loamy,17.53,Maize,Harvest,Zaid,Rainfed,Reservoir,8.53,Yes,86.76,Central,2075.18,144.826,0.3669552533462888,6.45934561280866
6.97,30.55,1.52,1.84,38.79,36.05,1887.67,10.28,Sandy,17.94,Cotton,Sowing,Kharif,Sprinkler,River,7.71,Yes,100.55,North,1918.22,398.7612,0.4286680051878283,7.243784203069153
6.18,30.3,0.97,1.27,14.5,94.73,2287.86,5.02,Clay,17.15,Maize,Vegetative,Rabi,Rainfed,Groundwater,2.86,Yes,24.15,South,2318.1600000000003,72.78999999999999,0.3557934983109267,7.225907146362579
6.39,45.13,0.73,2.22,25.31,42.11,2418.26,4.35,Loamy,6.32,Cotton,Flowering,Rabi,Canal,Rainwater,0.61,No,42.38,South,2463.3900000000003,110.09849999999999,0.20433421935671356,6.972422635570065
5.85,13.78,0.51,3.27,34.11,40.88,1881.45,6.38,Silt,5.85,Cotton,Vegetative,Zaid,Rainfed,Rainwater,0.44,Yes,116.09,East,1895.23,217.62179999999998,0.11282671926283143,7.240948430991211
5.48,25.33,1.15,1.48,19.66,29.75,999.62,7.73,Silt,14.1,Wheat,Vegetative,Kharif,Canal,River,14.27,Yes,105.67,North,1024.95,151.9718,0.3809740880998686,6.373123524584511
5.24,32.7,0.44,2.31,39.87,29.77,1460.97,6.89,Sandy,9.85,Potato,Flowering,Kharif,Drip,River,9.75,No,28.79,East,1493.67,274.7043,0.12480765059334792,7.079967491447618
7.43,50.82,0.71,2.25,38.84,75.94,1872.14,7.0,Clay,1.61,Cotton,Flowering,Kharif,Sprinkler,Reservoir,7.27,No,66.61,North,1922.96,271.88,0.19758902892474306,7.989733180177747
6.02,62.97,1.28,0.64,22.9,52.86,586.73,6.62,Sandy,7.54,Cotton,Harvest,Rabi,Drip,Groundwater,5.04,No,103.75,West,649.7,151.59799999999998,0.5768873744440833,7.099609587706141
6.76,37.05,1.43,1.9,15.3,30.38,918.84,9.75,Loamy,17.07,Cotton,Sowing,Zaid,Rainfed,Rainwater,7.41,No,61.22,West,955.89,149.175,0.40085680502197013,6.143786412816521
5.63,39.1,1.27,2.75,37.72,77.89,1269.66,10.91,Loamy,12.05,Potato,Harvest,Zaid,Sprinkler,River,6.81,Yes,19.6,West,1308.76,411.5252,0.29167409372131836,7.985828341131458
5.49,53.15,0.78,0.67,41.31,40.0,2472.19,10.09,Clay,3.87,Wheat,Sowing,Rabi,Canal,River,12.97,No,14.19,East,2525.34,416.8179,0.38326439812797186,7.410589052818575
8.15,52.79,1.33,0.15,21.37,37.15,2332.5,6.25,Silt,14.09,Rice,Vegetative,Rabi,Canal,Reservoir,10.39,No,77.11,South,2385.29,133.5625,0.7684966178017322,6.6782106594735975
4.93,45.4,1.44,3.29,16.56,70.25,1038.91,7.66,Loamy,11.31,Sugarcane,Vegetative,Zaid,Sprinkler,Reservoir,12.35,No,74.38,South,1084.3100000000002,126.8496,0.28942879778672254,7.059909681859519
6.38,41.69,0.32,2.01,35.72,84.18,1137.17,5.54,Sandy,5.84,Rice,Harvest,Zaid,Canal,River,5.77,Yes,92.08,North,1178.8600000000001,197.8888,0.10103222523156812,8.009000631426634
8.17,32.07,1.27,3.18,38.11,59.29,2199.16,4.31,Loamy,16.83,Rice,Sowing,Rabi,Rainfed,Rainwater,11.45,No,15.48,South,2231.23,164.2541,0.2653043621384878,7.723359842285061
4.9,47.94,0.69,3.23,31.02,55.45,1748.54,6.55,Clay,3.54,Potato,Sowing,Zaid,Canal,Reservoir,0.76,No,75.05,Central,1796.48,203.18099999999998,0.15110653744603011,7.450695078017868
5.48,41.56,1.56,2.6,27.92,58.84,155.86,8.97,Silt,18.05,Sugarcane,Vegetative,Kharif,Canal,Reservoir,3.43,No,88.55,West,197.42000000000002,250.44240000000002,0.36000273403140703,7.404773700519464
8.16,60.73,1.52,0.48,23.8,44.93,2171.19,9.88,Silt,15.19,Sugarcane,Harvest,Rabi,Sprinkler,Rainwater,1.82,Yes,106.53,North,2231.92,235.14400000000003,0.706570200892086,6.975726028280133
6.3,41.69,0.8,0.95,24.91,51.84,1939.39,4.01,Clay,14.96,Wheat,Vegetative,Kharif,Rainfed,Reservoir,11.28,No,54.79,Central,1981.0800000000002,99.8891,0.3437715391028245,7.1642054743829275
5.71,49.32,0.93,0.54,34.02,29.25,1750.79,5.61,Sandy,18.96,Potato,Sowing,Rabi,Rainfed,Groundwater,9.41,Yes,95.67,East,1800.11,190.85220000000004,0.47243573421434804,6.9038325953086925
5.07,23.83,1.6,1.12,31.27,59.81,289.32,7.49,Sandy,1.94,Sugarcane,Flowering,Kharif,Canal,River,14.44,No,21.44,North,313.15,234.2123,0.5623075796011341,7.534366585021627
5.27,58.06,0.78,2.52,39.77,38.59,362.15,5.37,Sandy,10.98,Wheat,Harvest,Zaid,Drip,Reservoir,6.43,No,17.09,West,420.21,213.56490000000002,0.20015403308951102,7.336757405409467
6.37,61.03,0.8,2.28,26.45,38.47,1448.27,9.65,Loamy,6.5,Rice,Flowering,Rabi,Rainfed,Groundwater,13.48,Yes,96.7,South,1509.3,255.2425,0.218253566020018,6.926117163023656
6.53,23.25,0.58,2.69,12.29,94.78,1697.28,8.87,Sandy,8.8,Wheat,Flowering,Kharif,Canal,Rainwater,6.85,No,117.01,West,1720.53,109.01229999999998,0.14598736918809738,7.061202454265236
7.47,33.86,1.04,0.18,19.11,88.84,683.2,6.34,Loamy,5.86,Potato,Harvest,Kharif,Rainfed,Rainwater,6.34,Yes,10.17,West,717.0600000000001,121.1574,0.6319927574066148,7.437637604852448
5.45,45.86,0.32,2.81,28.57,45.8,588.77,6.59,Loamy,1.82,Cotton,Sowing,Kharif,Rainfed,River,7.49,No,14.12,West,634.63,188.2763,0.08064821783433179,7.1774052458387585
7.91,20.03,0.81,0.22,30.6,37.9,368.91,8.53,Sandy,5.32,Cotton,Flowering,Zaid,Drip,Rainwater,9.99,No,119.63,North,388.94000000000005,261.018,0.5091849343085307,7.056813011743386
6.74,29.64,1.31,2.78,27.31,67.03,378.43,5.67,Loamy,0.72,Cotton,Flowering,Zaid,Drip,Reservoir,14.93,Yes,84.85,South,408.07,154.8477,0.2975538209309351,7.512939338879002
7.26,51.26,1.02,3.03,28.8,92.03,132.81,4.72,Sandy,6.73,Cotton,Flowering,Rabi,Drip,Rainwater,3.21,Yes,14.11,West,184.07,135.936,0.2256218673286769,7.882867219264572
6.18,58.74,1.5,2.2,30.69,27.25,1560.76,4.55,Clay,5.62,Maize,Sowing,Zaid,Drip,Reservoir,9.62,Yes,5.11,West,1619.5,139.6395,0.38441169891033206,6.73018541499358
5.61,42.65,1.29,3.4,21.66,41.07,1267.14,5.36,Loamy,19.49,Potato,Sowing,Kharif,Sprinkler,River,5.4,No,26.73,East,1309.7900000000002,116.09760000000001,0.25710570721402404,6.791868668973369
7.46,35.79,1.07,1.41,14.56,66.73,2091.67,4.24,Silt,1.59,Potato,Vegetative,Zaid,Sprinkler,Rainwater,11.79,No,82.14,East,2127.46,61.73440000000001,0.36740554628381933,6.879961382377986
6.81,63.44,1.01,3.49,38.62,61.86,106.62,4.95,Sandy,5.77,Wheat,Harvest,Rabi,Drip,Groundwater,6.06,Yes,84.84,East,170.06,191.16899999999998,0.2028953904842623,7.7790625360424634
6.56,57.08,0.49,0.57,28.55,79.47,474.89,4.37,Silt,3.79,Potato,Sowing,Kharif,Drip,Rainwater,7.68,Yes,68.43,East,531.97,124.76350000000001,0.271630363441273,7.727477179282051
7.1,23.12,1.2,1.49,18.89,48.02,1942.11,9.11,Loamy,6.86,Sugarcane,Harvest,Rabi,Sprinkler,Rainwater,4.85,Yes,39.75,North,1965.2299999999998,172.0879,0.3933437475758195,6.81135208205217
6.63,50.55,0.68,0.94,18.89,89.63,1697.66,10.03,Clay,7.45,Rice,Harvest,Kharif,Canal,River,12.25,Yes,72.98,Central,1748.21,189.4667,0.30048634469776875,7.434913221364969
6.61,30.67,1.33,1.45,26.96,78.53,1771.13,6.88,Loamy,16.27,Wheat,Sowing,Zaid,Sprinkler,Groundwater,9.75,Yes,99.89,North,1801.8000000000002,185.4848,0.4336359850748607,7.658307220813788
7.95,44.47,0.71,2.12,34.8,26.57,195.17,10.58,Sandy,3.2,Cotton,Harvest,Zaid,Sprinkler,River,4.01,No,34.85,North,239.64,368.18399999999997,0.2050318013711636,6.830481068813706
6.21,63.04,0.83,2.47,28.95,90.03,2336.09,9.48,Loamy,5.62,Potato,Vegetative,Zaid,Canal,River,10.11,No,45.33,South,2399.13,274.446,0.2144604287407489,7.866096754155472
5.15,60.95,0.81,2.92,27.82,52.04,1666.42,7.85,Sandy,5.62,Maize,Sowing,Zaid,Drip,Reservoir,8.39,No,110.73,South,1727.3700000000001,218.387,0.18783354870147045,7.2784583273526975
8.1,58.96,0.42,3.09,26.05,94.41,980.82,10.31,Sandy,10.72,Cotton,Flowering,Rabi,Drip,River,7.31,Yes,92.66,South,1039.78,268.57550000000003,0.0977521834598766,7.808071291762244
7.28,36.18,1.03,0.36,21.15,55.39,1615.86,10.6,Clay,0.71,Wheat,Vegetative,Rabi,Canal,Rainwater,13.92,Yes,13.02,East,1652.04,224.18999999999997,0.5638086661954588,7.066892221001919
5.03,10.16,1.47,2.58,38.95,33.86,362.5,10.84,Clay,16.75,Cotton,Flowering,Rabi,Sprinkler,Groundwater,2.04,No,79.9,East,372.66,422.218,0.3440254428746595,7.18527109977153
6.41,30.23,0.4,1.86,36.41,90.38,1458.26,7.63,Sandy,2.52,Sugarcane,Flowering,Zaid,Drip,Rainwater,11.71,Yes,32.3,South,1488.49,277.8083,0.13090557054685503,8.099170303412308
4.97,51.07,0.64,3.26,38.1,35.7,2370.21,5.9,Clay,18.27,Sugarcane,Harvest,Rabi,Rainfed,River,11.88,Yes,98.73,East,2421.28,224.79000000000002,0.1399660448353019,7.21609990300686
4.99,61.73,0.52,1.35,23.71,26.54,2145.73,9.01,Clay,9.61,Rice,Vegetative,Kharif,Rainfed,Groundwater,4.25,Yes,27.65,West,2207.46,213.6271,0.19989670161546214,6.446137827246213
7.52,36.35,1.55,1.69,18.0,76.78,1649.61,5.97,Sandy,13.43,Maize,Sowing,Kharif,Canal,Reservoir,2.98,Yes,31.02,South,1685.9599999999998,107.46,0.4550220756301187,7.232039253878466
5.88,26.83,1.15,3.35,30.67,56.27,1583.29,10.07,Silt,8.8,Wheat,Vegetative,Rabi,Sprinkler,River,9.65,No,40.92,East,1610.12,308.8469,0.2345722471378325,7.454025784876461
6.45,57.34,0.68,2.0,32.77,44.54,1864.43,10.53,Sandy,5.56,Rice,Harvest,Rabi,Drip,Groundwater,13.52,Yes,84.08,South,1921.77,345.0681,0.20430046351272987,7.28658602051527
6.47,57.71,0.69,1.94,40.01,51.8,1280.58,10.13,Clay,19.94,Sugarcane,Sowing,Kharif,Canal,Reservoir,13.06,Yes,61.92,North,1338.29,405.3013,0.21082306692616917,7.637001960622954
6.88,57.11,1.58,0.6,33.88,40.52,282.21,5.55,Loamy,18.93,Maize,Harvest,Zaid,Canal,Reservoir,10.81,No,99.38,West,339.32,188.03400000000002,0.68687756754635,7.225348712878386
6.52,33.32,0.69,1.2,31.0,34.89,167.54,10.51,Loamy,13.49,Rice,Flowering,Rabi,Canal,Groundwater,6.53,Yes,16.44,West,200.85999999999999,325.81,0.27279914176007064,6.987111597298232
7.63,42.37,0.7,0.26,15.19,61.26,460.58,4.03,Loamy,10.48,Rice,Vegetative,Rabi,Canal,Reservoir,12.36,Yes,50.51,West,502.95,61.2157,0.4418327522790392,6.836838486516968
6.07,39.65,0.34,2.87,25.48,80.53,260.72,8.04,Silt,5.91,Wheat,Flowering,Kharif,Drip,Rainwater,1.37,No,49.4,East,300.37,204.8592,0.08420814065259961,7.627010849933729
6.48,49.09,0.64,1.7,35.32,39.71,918.75,6.54,Loamy,17.81,Potato,Harvest,Kharif,Rainfed,Rainwater,5.75,No,115.45,East,967.84,230.99280000000002,0.21271903397832564,7.246765150226184
7.56,55.6,1.22,1.89,21.02,71.34,1474.23,10.03,Sandy,17.54,Rice,Harvest,Kharif,Rainfed,River,6.02,Yes,115.43,North,1529.83,210.83059999999998,0.35216652638380247,7.3135981823833385
8.11,31.11,1.49,1.73,35.94,42.11,2147.51,6.82,Sandy,13.68,Maize,Harvest,Kharif,Rainfed,Reservoir,7.24,No,12.31,East,2178.6200000000003,245.11079999999998,0.435533518851052,7.322796654591157
7.54,33.69,1.25,2.72,12.94,51.22,1788.03,4.24,Clay,6.28,Cotton,Flowering,Kharif,Sprinkler,Groundwater,3.28,Yes,97.41,West,1821.72,54.8656,0.2896961718234822,6.497961013580472
7.59,52.69,0.78,2.12,26.28,55.85,269.29,4.66,Clay,12.05,Sugarcane,Vegetative,Rabi,Rainfed,Reservoir,12.86,Yes,118.57,West,321.98,122.46480000000001,0.22314355131420976,7.292158807646326
7.52,15.69,0.33,0.23,37.71,35.92,1050.98,6.28,Clay,6.03,Rice,Harvest,Rabi,Rainfed,Rainwater,5.19,Yes,5.65,West,1066.67,236.8188,0.23767165187711956,7.21195753858949
6.18,10.88,0.87,2.17,15.03,86.37,2451.79,4.72,Silt,9.73,Maize,Flowering,Zaid,Sprinkler,Rainwater,14.48,Yes,60.36,Central,2462.67,70.9416,0.24251310408386945,7.169458632788592
5.77,33.36,0.39,1.73,16.07,35.12,643.24,6.23,Sandy,4.58,Cotton,Vegetative,Kharif,Canal,Reservoir,10.86,No,61.52,West,676.6,100.1161,0.13353139262452263,6.337495241487641
5.76,48.78,0.65,3.03,39.34,38.8,2329.83,10.32,Silt,5.16,Wheat,Flowering,Rabi,Canal,River,6.48,Yes,90.28,East,2378.61,405.9888,0.14953173397096378,7.3313169847818
7.73,23.69,1.49,0.3,15.52,81.14,362.37,6.53,Loamy,2.58,Sugarcane,Sowing,Zaid,Canal,Groundwater,8.88,Yes,73.01,South,386.06,101.3456,0.7636773313657832,7.139099353901633
7.61,48.88,1.05,1.21,37.48,91.29,1499.24,9.1,Silt,17.13,Cotton,Vegetative,Zaid,Sprinkler,Reservoir,7.68,No,90.76,South,1548.1200000000001,341.068,0.3887346798489548,8.138140932515816
6.01,11.98,1.52,0.94,12.11,78.87,1488.39,9.94,Sandy,19.86,Maize,Vegetative,Kharif,Rainfed,Rainwater,6.6,No,22.86,East,1500.3700000000001,120.37339999999999,0.5785806159943961,6.862878930833057
7.72,40.39,0.72,1.43,17.71,54.51,2288.59,6.19,Clay,15.25,Sugarcane,Flowering,Zaid,Rainfed,Reservoir,11.36,No,93.78,Central,2328.98,109.62490000000001,0.25951119548508467,6.873548956730691
5.87,40.54,0.88,1.1,33.54,60.92,2488.84,6.21,Sandy,9.68,Wheat,Vegetative,Rabi,Sprinkler,River,7.79,Yes,42.98,East,2529.38,208.2834,0.3499859557879358,7.622789579439881
8.14,56.73,0.54,0.18,29.8,68.07,1383.64,8.04,Sandy,0.84,Potato,Vegetative,Zaid,Rainfed,Groundwater,8.92,No,76.24,South,1440.3700000000001,239.59199999999998,0.3768098523477883,7.615537838004359
4.91,63.42,0.93,1.9,28.46,55.33,367.56,9.55,Loamy,2.73,Wheat,Flowering,Zaid,Sprinkler,Groundwater,8.91,Yes,113.63,East,430.98,271.793,0.2781540662001263,7.362449692918157
7.58,24.87,1.31,2.81,35.65,82.0,351.9,8.23,Silt,17.82,Maize,Vegetative,Rabi,Canal,Reservoir,9.64,No,66.01,Central,376.77,293.3995,0.2955252499128069,7.98081041478594
7.12,9.17,1.1,3.42,16.71,81.75,1525.33,5.84,Clay,12.46,Maize,Vegetative,Zaid,Sprinkler,River,14.4,Yes,45.24,North,1534.5,97.5864,0.2222381641993972,7.220404926218721
5.67,32.01,0.73,0.64,29.33,48.94,1352.33,5.94,Sandy,18.51,Rice,Flowering,Zaid,Rainfed,Groundwater,13.23,Yes,95.94,South,1384.34,174.2202,0.3681937133109327,7.269902363412763
5.42,25.19,0.39,3.15,24.87,41.34,1209.29,5.86,Silt,2.36,Potato,Harvest,Kharif,Drip,Reservoir,0.44,Yes,83.41,South,1234.48,145.7382,0.08981867781064969,6.936464982977696
5.81,31.38,1.48,0.15,19.44,57.95,380.39,7.34,Sandy,19.93,Rice,Sowing,Kharif,Canal,Reservoir,1.05,Yes,26.02,East,411.77,142.6896,0.8272219038145145,7.027800642532753
7.66,56.26,0.86,2.28,20.46,70.06,961.99,7.36,Silt,9.47,Sugarcane,Harvest,Rabi,Sprinkler,Reservoir,10.75,Yes,56.0,North,1018.25,150.5856,0.23285236544117066,7.26852116360051
7.73,11.34,0.65,1.91,13.11,91.85,1453.52,6.82,Clay,2.31,Wheat,Sowing,Rabi,Drip,Reservoir,6.57,No,67.93,West,1464.86,89.4102,0.20160746368053795,7.094362223703977
6.03,41.28,1.48,0.65,20.87,69.45,1000.68,9.96,Clay,13.01,Potato,Harvest,Zaid,Sprinkler,Rainwater,13.56,Yes,79.99,South,1041.96,207.86520000000002,0.6402577166395726,7.279609482827741
5.2,40.67,1.24,2.69,27.9,37.44,1967.23,9.73,Clay,5.98,Cotton,Sowing,Kharif,Drip,Reservoir,2.24,Yes,78.68,East,2007.9,271.467,0.2897125300021629,6.952323208718347
5.99,55.72,1.36,2.62,37.94,46.38,1370.27,8.19,Clay,14.84,Wheat,Flowering,Zaid,Canal,Groundwater,5.82,No,116.79,South,1425.99,310.7286,0.31895586519888186,7.473442427423283
5.9,56.33,0.52,0.45,35.16,58.82,527.4,8.35,Sandy,1.85,Cotton,Harvest,Rabi,Sprinkler,Rainwater,11.57,Yes,80.15,East,583.73,293.58599999999996,0.3064699863174141,7.634874422072195
6.81,39.73,0.56,1.27,16.69,81.3,188.24,10.06,Sandy,13.34,Rice,Harvest,Zaid,Sprinkler,Groundwater,5.71,No,7.06,North,227.97,167.90140000000002,0.22049688016183497,7.213692458408547
7.64,42.8,0.38,1.42,21.09,87.36,1244.01,7.81,Loamy,4.54,Cotton,Flowering,Kharif,Sprinkler,Groundwater,4.96,No,16.78,Central,1286.81,164.7129,0.14585187701256322,7.519379122944995
5.94,56.11,0.58,2.2,32.56,92.93,1307.04,4.17,Sandy,9.46,Wheat,Sowing,Rabi,Drip,Groundwater,13.68,No,2.12,West,1363.1499999999999,135.7752,0.16657319982581545,8.015261499125868
5.65,51.21,0.4,1.58,18.69,51.93,1418.54,4.71,Loamy,4.6,Sugarcane,Flowering,Zaid,Drip,Groundwater,0.92,No,93.2,Central,1469.75,88.02990000000001,0.14413390158378703,6.878915069490967
7.72,46.4,1.04,3.11,33.02,50.01,1477.27,5.17,Loamy,3.67,Sugarcane,Sowing,Rabi,Canal,Reservoir,4.43,No,101.55,South,1523.67,170.7134,0.22557368616750156,7.4099418130424155
7.37,45.2,1.04,2.63,33.63,61.91,2259.71,7.44,Loamy,7.11,Rice,Vegetative,Kharif,Rainfed,River,14.65,No,99.53,East,2304.91,250.20720000000003,0.25192642340404653,7.6415804276910375
5.16,54.83,0.44,1.71,22.11,85.5,769.8,4.49,Silt,17.62,Sugarcane,Sowing,Kharif,Rainfed,Reservoir,5.34,Yes,17.36,South,824.63,99.2739,0.15045381794593216,7.545075218122382
6.79,31.14,1.27,1.94,16.6,45.69,111.08,10.5,Silt,1.63,Wheat,Sowing,Rabi,Rainfed,Rainwater,7.75,Yes,73.07,Central,142.22,174.3,0.3590530663436998,6.632599754039675
7.9,10.17,1.04,3.22,37.95,76.15,2238.07,5.13,Silt,1.08,Maize,Flowering,Kharif,Drip,Reservoir,6.46,Yes,109.28,East,2248.2400000000002,194.6835,0.22029589870169802,7.969320556959719
6.53,57.74,0.48,3.48,25.57,66.05,1502.18,10.98,Silt,18.96,Wheat,Vegetative,Zaid,Canal,Groundwater,14.89,Yes,64.69,South,1559.92,280.7586,0.10178269430994231,7.432423746941898
6.03,36.84,0.47,2.76,12.78,56.59,355.79,5.18,Sandy,14.16,Rice,Flowering,Kharif,Rainfed,Reservoir,11.32,Yes,66.85,South,392.63,66.20039999999999,0.11778303565638346,6.585095489789822
8.19,17.01,0.55,2.76,12.77,53.72,1356.32,9.99,Sandy,5.88,Cotton,Vegetative,Zaid,Sprinkler,Groundwater,0.8,Yes,14.7,Central,1373.33,127.5723,0.1365189467138533,6.532340696859772
6.15,28.18,0.75,2.97,30.97,30.11,1369.83,9.96,Sandy,19.02,Sugarcane,Sowing,Kharif,Drip,Groundwater,8.95,No,91.29,East,1398.01,308.4612,0.17304270489836499,6.83894814024579
5.78,8.78,1.55,1.37,27.96,89.54,2423.51,6.29,Sandy,12.87,Potato,Sowing,Kharif,Drip,River,5.26,Yes,2.42,North,2432.2900000000004,175.8684,0.5032016986553314,7.825859725081808
6.17,63.18,0.81,2.0,14.14,94.44,1961.97,10.28,Loamy,7.42,Maize,Vegetative,Zaid,Canal,Reservoir,11.68,Yes,48.46,East,2025.15,145.3592,0.23901690047049992,7.197720942054983
7.09,22.87,1.36,1.62,36.66,88.52,614.21,7.63,Loamy,1.3,Rice,Harvest,Kharif,Sprinkler,Rainwater,7.14,Yes,105.89,North,637.08,279.71579999999994,0.41810750152334086,8.085222862936336
6.85,61.66,1.22,2.63,36.51,33.11,830.02,4.37,Silt,7.27,Wheat,Sowing,Rabi,Drip,Groundwater,13.93,No,26.5,West,891.68,159.5487,0.2897460566726324,7.098248440418797
5.2,36.16,0.68,0.67,17.08,87.32,1476.63,4.44,Silt,11.32,Maize,Harvest,Kharif,Canal,Groundwater,1.7,Yes,40.87,East,1512.7900000000002,75.8352,0.3415917017274039,7.308157994778011
5.91,14.35,1.49,0.83,17.55,79.73,1837.7,5.11,Silt,5.78,Cotton,Sowing,Zaid,Sprinkler,River,7.02,Yes,88.63,East,1852.05,89.68050000000001,0.5956488160750676,7.244414283875356
6.21,9.05,1.47,1.14,28.22,45.03,1900.35,10.77,Clay,14.87,Maize,Sowing,Kharif,Drip,River,5.46,Yes,98.39,Central,1909.3999999999999,303.9294,0.5229019433110296,7.148146510217877
5.21,11.83,1.48,2.66,40.46,41.69,1503.79,7.18,Clay,14.82,Sugarcane,Flowering,Kharif,Sprinkler,River,11.72,Yes,73.19,West,1515.62,290.5028,0.33958993205379884,7.431167794422106
