Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region
3,5.83,18.44,0.3,0.49,38.38,74.5,2433.15,6.96,1794,3,1,2,4,2,1200,1,2672,0
2,7.56,35.92,1.36,0.96,21.36,58.91,2250.6,6.2,390,5,0,2,2,3,203,2,4522,0
0,8.13,16.68,1.39,0.23,31.67,50.05,1231.17,4.01,1504,2,0,1,2,3,497,2,4128,0
2,5.68,50.04,0.69,1.52,36.78,42.24,1010.29,5.85,278,5,0,3,0,4,1166,2,2179,0
0,7.02,41.8,0.47,0.28,18.43,46.69,1172.31,6.41,1544,5,4,2,4,4,317,2,1368,0
0,7.49,48.39,0.89,1.61,20.64,54.8,1170.44,7.05,673,0,0,1,4,1,32,2,2242,1
1,7.09,21.34,0.67,3.32,20.55,69.42,1658.99,4.3,191,6,1,2,0,4,1367,2,4379,2
2,5.96,55.54,0.51,1.33,29.52,75.54,1441.31,7.49,137,6,4,1,4,2,1445,2,280,1
1,6.28,15.95,0.78,0.32,27.64,64.05,1527.86,9.44,1457,3,4,1,0,2,654,1,2544,1
0,6.86,45.81,0.58,0.71,34.1,45.24,709.84,9.9,1420,3,1,3,1,1,1210,1,3797,1
3,7.57,49.1,1.17,0.65,37.58,91.51,1214.25,5.93,603,4,1,2,2,1,664,2,2780,3
0,7.51,14.12,0.31,1.03,34.05,75.1,1080.0,4.31,476,6,0,3,2,4,1004,1,5001,4
1,7.67,33.27,0.85,2.63,34.94,84.56,3.42,5.9,340,6,3,1,0,4,389,1,1653,1
3,4.97,37.43,1.07,0.3,14.12,29.89,1194.26,6.79,29,3,3,1,4,3,927,2,5345,2
2,7.01,54.88,0.39,2.9,29.3,64.69,2144.18,5.74,88,2,3,3,1,2,70,1,1439,0
3,4.81,46.84,1.54,2.68,21.22,34.64,2205.25,9.37,790,3,1,2,0,2,854,2,386,3
2,6.3,43.66,0.74,2.22,34.82,28.76,1122.1,6.17,1842,6,1,1,4,1,740,2,5183,3
0,5.96,40.46,0.56,2.34,20.56,70.97,1517.64,10.09,763,6,1,1,4,1,438,2,5836,2
3,7.25,48.64,1.07,2.68,21.72,25.67,651.72,7.39,171,6,3,1,2,4,362,1,3178,4
3,5.09,36.95,1.54,2.02,14.17,74.96,1226.57,4.49,211,0,0,3,2,2,939,1,3177,3
1,5.97,62.93,0.96,0.14,33.21,49.73,1882.46,9.71,1394,2,1,2,2,3,803,1,2523,3
1,7.21,55.8,1.04,3.41,13.22,76.79,346.64,4.44,253,6,3,1,2,2,1427,1,1267,2
3,7.3,11.76,1.05,1.39,13.45,61.66,1524.38,6.31,1232,4,0,2,4,2,418,2,856,3
3,6.16,50.44,0.44,1.4,27.97,57.56,1899.19,10.65,573,4,3,1,2,3,1429,1,787,0
2,6.71,52.61,0.52,1.02,35.84,68.65,2480.46,7.63,1252,2,4,2,0,3,1413,1,4401,1
1,6.77,14.75,0.35,1.34,27.26,49.99,2316.68,8.04,528,6,4,1,2,1,1113,1,3466,4
1,8.05,40.83,0.39,2.04,22.89,82.29,1993.05,8.76,95,0,4,2,0,4,604,1,1996,1
0,6.83,24.2,0.67,0.94,13.13,71.59,1866.86,6.73,1315,6,0,1,0,3,1050,1,4427,4
3,6.12,35.92,1.55,3.01,15.85,70.39,2181.95,6.77,1746,0,4,2,4,4,752,1,575,4
2,8.08,42.56,0.6,0.2,28.88,82.21,94.9,9.48,1279,6,0,2,2,4,1435,1,4214,3
2,7.9,47.29,0.78,1.31,12.58,65.79,1295.01,8.54,934,5,1,1,0,3,118,2,139,1
1,4.91,54.21,0.63,1.67,15.11,43.4,1504.18,7.74,757,4,4,1,4,2,1008,1,2105,2
1,7.11,26.73,0.9,3.08,35.44,63.31,1183.28,7.26,336,0,3,3,2,4,1387,2,578,0
1,7.78,36.37,0.84,1.76,19.43,61.5,1680.36,4.33,1589,3,0,3,0,2,674,2,2670,4
3,6.15,12.04,1.4,2.26,37.08,42.42,507.78,5.26,1851,2,3,3,2,2,589,2,2452,4
0,5.19,47.96,0.4,0.16,41.45,49.77,2179.21,4.85,1029,4,1,3,1,1,1428,2,231,1
2,7.5,55.45,1.25,0.46,36.19,61.43,1034.37,8.87,724,4,3,1,2,4,825,1,5616,0
3,6.33,63.63,0.99,0.75,17.45,31.17,2201.02,10.28,1279,4,1,2,0,3,712,1,4236,0
0,4.89,35.84,1.3,1.55,41.04,73.7,2048.37,9.07,105,5,1,1,1,4,318,1,4067,4
2,7.35,8.6,0.8,2.61,35.44,84.3,169.75,7.9,1086,6,3,3,0,3,927,1,5768,0
0,7.47,61.95,1.27,2.44,29.99,38.47,2293.06,10.15,222,2,4,3,4,1,773,2,369,4
2,6.18,10.52,0.73,3.29,17.35,50.87,1017.02,5.65,1695,4,4,3,2,3,53,1,5146,0
3,5.92,52.52,0.66,1.34,16.16,88.85,1222.81,7.41,515,5,4,3,0,1,1360,2,1068,0
3,6.88,11.58,1.46,2.09,23.67,48.3,1182.21,8.11,141,2,0,2,2,4,1323,2,5571,2
0,5.92,63.51,0.97,0.91,34.67,79.74,1486.95,5.96,906,5,0,2,1,4,214,1,4444,2
2,6.36,57.77,0.57,0.54,38.81,53.47,423.84,7.25,1506,6,1,3,2,1,499,1,1404,4
1,7.78,33.42,1.28,3.11,14.95,94.72,593.67,5.45,252,3,1,3,4,2,206,1,2058,4
2,6.03,23.56,0.94,0.56,29.78,42.32,2218.73,9.48,71,4,4,2,1,3,237,2,4030,0
0,6.86,20.46,0.57,3.17,21.12,88.45,1430.63,7.77,678,2,3,2,0,3,665,1,5282,1
3,8.04,42.04,0.78,0.85,41.07,34.83,1248.6631598699025,5.1,1455,6,0,2,1,1,875,2,1761,1
1,7.5,60.13,0.91,1.81,37.12,39.55,277.07,7.25,496,6,0,2,1,3,267,2,4479,3
0,6.97,29.32,0.34,2.74,41.47,91.12,531.33,7.8,1441,4,1,1,1,4,899,2,2890,4
1,5.14,45.25,0.67,1.5,40.6,41.8,509.18,6.76,1844,0,0,1,1,3,776,2,5458,4
3,6.24,13.19,1.6,3.03,34.95,90.81,389.29,9.87,1757,6,1,1,0,1,465,2,2692,2
2,5.03,63.09,0.76,2.9,39.99,77.33,746.36,4.75,1203,3,3,1,2,1,34,2,548,4
1,5.99,56.45,0.76,2.44,15.7,57.12,745.46,6.51,94,5,1,3,4,1,671,2,1292,3
1,7.27,40.74,0.3,1.41,35.93,64.41,1928.07,9.13,1137,2,4,3,2,1,2,2,5586,0
2,6.88,32.87,0.43,2.31,14.03,37.75,350.8,9.32,123,3,4,2,4,3,28,2,2417,2
1,6.31,37.55,1.18,1.37,32.16,67.95,1886.53,10.39,768,5,3,2,0,4,597,2,5369,1
1,7.49,26.24,0.92,1.11,18.32,37.97,1549.81,8.82,429,0,3,1,2,4,30,2,4818,0
3,4.82,63.4,1.32,1.46,40.44,85.93,1170.16,6.67,1534,2,3,2,1,1,265,2,4304,0
3,7.92,11.83,0.99,1.17,32.32,37.52,1419.52,9.22,494,0,1,1,2,1,1064,1,3746,2
1,7.37,61.02,0.8,2.96,31.18,48.92,469.99,4.25,215,2,4,3,1,2,903,2,5792,4
2,6.04,28.45,0.79,0.79,18.17,29.32,425.22,8.09,1478,3,3,1,4,1,732,2,605,0
3,5.76,52.62,0.39,0.85,30.81,52.98,1319.98,7.11,1233,0,0,2,4,2,1194,2,3643,2
0,5.95,51.11,0.72,1.54,31.83,85.24,1622.13,10.09,833,2,0,3,1,2,1283,1,5122,4
0,8.12,18.27,0.85,2.07,25.73,92.69,835.14,6.13,512,2,4,1,1,2,735,2,3556,4
0,7.28,44.17,0.84,3.47,31.35,76.54,537.97,8.89,4,3,3,1,0,2,79,2,719,0
0,7.45,42.26,0.69,1.75,22.78,54.16,1947.1,7.96,1813,2,3,3,0,4,1244,2,500,1
0,7.45,16.22,1.31,2.18,23.53,44.03,1727.34,10.6,363,3,1,3,1,2,1069,2,2995,1
1,7.2,18.8,0.61,2.15,36.79,63.53,1320.26,7.96,356,0,1,3,0,4,573,1,4948,0
2,5.73,63.34,1.08,0.4,22.39,83.05,65.85,9.56,1747,2,0,1,1,2,1200,1,3365,3
0,7.08,47.15,0.33,1.0,30.62,72.48,1644.58,10.65,522,6,4,1,2,1,1401,2,137,3
2,7.08,27.51,0.51,2.58,30.63,32.54,1642.84,5.71,152,4,4,2,0,3,1453,1,5015,4
3,5.94,63.35,0.92,1.71,37.08,92.7,749.52,10.7,1381,5,3,1,1,3,301,2,1597,4
0,7.62,21.88,1.18,2.89,41.52,50.13,2289.37,8.68,434,2,0,3,4,4,1250,2,3850,4
2,4.94,19.4,1.1,1.06,12.67,65.99,657.16,10.62,99,4,1,1,2,1,115,2,2308,3
3,5.43,26.2,1.52,1.86,23.02,72.88,1960.9,4.11,1556,6,3,1,4,1,803,1,4880,0
2,7.44,16.81,0.79,0.18,15.63,28.58,758.69,5.25,1289,5,4,2,2,3,1085,2,2729,3
1,7.42,40.77,0.53,2.02,30.86,83.81,362.29,6.41,1818,2,3,3,1,2,575,1,5856,2
2,5.52,56.38,1.06,2.69,26.3,81.33,1993.46,7.91,55,4,1,2,2,1,1373,1,1410,4
3,7.41,31.84,1.42,2.32,41.76,54.96,1405.61,10.31,834,5,1,3,0,1,728,1,4885,2
3,7.69,18.9,0.51,0.28,31.03,26.93,415.36,9.26,220,2,1,3,0,2,28,2,2148,2
3,7.7,27.52,0.43,0.42,27.37,54.12,2135.06,7.61,783,0,1,2,0,2,1068,2,2092,4
2,5.82,42.3,0.76,3.04,22.5,75.48,2335.85,6.94,5,3,4,1,0,3,1216,2,97,3
2,5.26,32.6,1.37,3.28,26.47,72.21,1025.91,6.63,298,2,1,2,0,4,1419,1,5452,4
1,7.69,50.09,1.48,2.89,22.02,57.74,343.9,10.34,1091,4,4,1,0,2,1343,2,5818,0
3,7.33,43.86,0.64,3.28,15.3,64.04,968.32,4.89,1890,6,3,1,1,2,1064,2,4754,3
0,6.4,49.86,1.53,1.96,34.91,39.04,1373.89,10.41,2,5,1,1,1,3,1125,2,2757,2
2,5.61,49.05,0.35,2.49,31.44,40.51,279.74,10.64,1799,2,4,3,2,2,1050,1,3108,3
2,5.46,13.21,1.14,1.8,23.58,48.59,2220.56,8.17,380,6,4,1,4,4,426,1,1861,0
3,6.84,56.48,0.99,0.2,15.35,57.73,971.53,5.62,988,5,3,1,2,3,1196,2,5493,4
0,5.59,51.27,1.58,3.27,29.45,70.17,1071.06,4.57,172,4,0,2,2,2,1097,2,1799,3
0,7.49,49.57,0.74,1.65,22.74,53.63,1345.01,4.52,1080,3,0,2,0,2,764,1,4620,2
3,5.2,33.63,1.26,1.88,26.31,46.92,2128.13,10.7,1363,5,3,1,0,3,1364,1,1451,1
1,5.35,18.04,1.31,0.13,19.1,35.32,1632.85,4.39,147,2,0,1,2,4,7,1,4343,0
3,6.39,50.48,0.36,2.24,20.56,62.2,1550.16,8.66,905,0,3,2,1,3,1285,1,3919,3
3,4.98,10.87,0.41,0.82,20.25,93.31,1779.04,5.78,1211,6,3,3,0,2,238,2,1070,1
0,7.45,34.31,0.38,3.36,34.74,88.77,2115.25,10.23,165,5,3,1,1,2,634,2,1524,4
2,6.29,48.48,0.66,1.65,12.52,78.47,921.0,5.5,258,2,3,3,4,3,263,2,2731,4
0,6.25,63.04,1.49,0.91,22.28,42.83,875.72,5.21,736,4,4,2,4,1,868,2,1644,1
2,6.96,24.22,1.16,0.67,39.62,51.34,206.96,9.68,1245,3,4,1,1,2,13,2,1725,3
3,7.69,49.82,0.72,1.6,24.01,92.93,195.65,6.18,1182,0,1,2,1,3,650,2,3859,2
1,7.91,44.35,0.74,2.64,24.53,83.28,2049.86,7.46,108,2,0,2,4,3,870,2,4111,0
0,6.28,17.12,1.36,1.85,28.48,78.84,375.71,8.83,1682,5,3,3,2,4,372,1,1323,2
2,7.49,33.09,0.48,3.15,35.93,40.48,800.12,7.19,209,5,1,1,1,3,134,2,913,0
2,7.16,52.09,1.58,3.26,25.46,28.58,226.24,6.57,592,2,0,1,0,2,1317,2,4653,0
0,6.29,21.1,1.53,1.65,29.92,45.03,1339.8,4.17,1024,4,4,3,4,2,1302,2,2447,2
1,8.17,37.65,1.22,2.69,34.59,85.9,423.23,9.72,1652,0,1,3,2,3,319,1,3303,1
2,6.94,63.44,1.4,0.13,20.9,40.73,2403.5,8.75,15,6,0,2,0,1,719,2,2603,4
0,8.09,22.35,0.93,1.8,16.3,69.38,1774.62,4.14,1463,3,0,3,2,3,1173,2,3577,0
2,7.52,22.92,1.11,2.91,33.71,83.36,1133.13,9.61,546,5,4,3,0,2,1187,2,1609,2
2,7.48,57.33,0.99,0.11,37.22,65.41,1403.11,10.56,1635,3,1,1,4,4,1446,1,2773,0
3,7.78,24.56,0.74,1.1,19.07,59.81,17.31,10.33,847,0,0,2,4,2,491,1,3426,4
2,6.22,58.79,1.33,2.07,21.0,84.36,2191.47,7.48,259,3,1,1,0,1,1269,1,4280,2
3,5.93,26.63,0.79,0.25,31.89,67.73,1944.94,8.66,600,0,0,2,2,3,601,2,5287,3
3,7.04,14.92,0.48,2.56,40.74,50.25,2356.9,10.09,1099,3,4,2,4,3,418,2,2393,0
1,5.33,46.89,0.95,1.54,31.02,85.6,559.07,8.74,1739,3,4,3,2,4,512,2,33,3
0,4.95,56.71,0.84,0.97,25.19,90.02,802.24,4.91,1842,4,4,3,1,1,726,1,4617,0
2,6.06,63.22,0.45,1.33,18.7,53.93,598.64,4.46,467,2,1,3,2,3,1393,2,1047,2
3,6.62,12.16,0.66,0.11,13.42,42.47,1273.34,4.16,834,6,3,3,0,2,866,1,1922,1
1,5.38,15.41,0.5,2.82,36.88,27.65,2164.05,10.77,214,4,4,3,1,2,384,1,450,3
3,7.4,44.64,1.44,0.85,24.32,82.21,2201.44,6.71,1504,5,3,3,4,3,2,2,5451,4
3,5.9,22.69,0.34,1.72,16.48,28.31,1645.6,4.15,216,4,0,2,4,2,214,2,4245,0
3,6.92,48.87,0.39,0.57,40.71,40.79,1021.94,8.1,698,3,4,3,0,4,940,1,1281,3
0,5.87,33.51,0.51,2.6,19.85,63.7,1453.62,7.93,826,0,1,2,2,4,394,1,1325,1
2,6.5,62.05,0.87,2.41,13.37,45.54,150.44,6.74,249,6,3,2,2,4,349,2,1496,4
1,7.45,26.57,1.59,3.17,29.38,57.77,1265.34,10.72,1385,6,0,3,0,1,11,1,4372,3
0,7.27,64.78,0.96,1.4,41.53,38.49,483.53,7.16,620,2,1,1,0,2,572,2,1622,0
0,4.91,53.42,0.54,2.19,29.82,81.87,2484.05,4.9,619,4,1,1,4,4,1346,1,361,4
1,5.03,35.45,1.54,2.99,19.86,90.81,987.42,7.52,1794,3,1,1,1,1,683,2,5318,2
2,5.81,59.84,0.61,2.89,28.97,88.22,1816.03,6.64,1873,2,4,3,0,2,175,2,1718,1
1,6.37,38.58,0.31,3.03,35.21,44.85,2262.91,9.9,295,3,3,1,4,4,635,2,1533,2
0,7.8,33.24,1.01,2.25,28.31,61.08,1887.36,10.64,1040,3,4,1,1,4,447,1,1987,3
2,6.17,21.3,0.9,0.95,15.87,43.36,696.27,8.54,1313,3,3,1,4,1,463,2,3732,0
0,6.79,15.28,1.42,1.94,23.81,92.48,1137.83,5.66,1537,3,3,3,1,4,864,1,378,1
0,5.16,47.57,1.3,1.37,23.77,35.9,530.43,8.14,1661,3,3,1,0,1,134,1,1202,0
3,8.01,12.93,0.48,3.47,26.55,87.11,2488.17,4.24,500,3,1,1,4,3,1268,1,1611,0
3,6.26,9.5,1.59,2.24,38.43,60.16,2094.55,7.47,55,3,0,1,4,3,1272,2,1776,2
0,7.51,32.3,1.31,2.87,36.48,56.47,1324.35,9.87,1612,3,3,1,4,1,1286,2,1978,3
2,6.17,57.64,0.67,0.28,34.3,89.02,1241.09,9.11,1739,6,1,2,0,2,328,1,4156,2
3,6.56,26.4,0.31,1.03,41.7,84.51,1154.81,7.91,580,3,3,3,4,2,224,1,2756,0
1,4.81,51.52,1.14,0.75,27.06,75.44,1507.69,8.9,318,5,1,1,1,2,423,1,1168,2
3,5.88,39.96,0.68,1.58,12.58,47.04,537.02,8.25,289,0,1,2,1,1,1356,2,1210,1
0,7.54,30.25,1.37,0.67,26.47,79.14,726.2,10.55,1758,0,0,2,1,4,637,2,5427,4
0,7.61,48.98,1.53,3.2,16.08,37.1,2329.18,8.35,1784,5,1,2,1,2,224,1,2609,3
1,6.11,36.5,0.76,1.63,26.71,26.27,1380.12,6.69,1866,4,4,2,1,2,13,1,730,4
0,7.24,58.12,0.42,3.26,28.59,66.82,211.23,4.83,1843,0,1,1,4,4,1118,1,2687,3
2,7.4,20.7,0.85,0.53,33.91,93.31,53.52,10.0,34,0,1,3,1,1,20,2,407,3
0,6.91,49.54,1.53,2.33,38.96,43.64,1610.43,4.21,979,0,1,2,1,1,1053,2,1867,0
2,6.78,33.31,0.9,0.33,28.04,83.21,5.18,10.33,1818,0,0,3,4,1,740,2,5034,4
0,7.17,64.55,0.92,1.06,16.74,69.23,2079.83,5.82,1083,0,0,2,1,2,463,1,4486,1
3,7.11,61.1,0.42,1.13,30.68,83.64,2192.32,7.23,929,5,1,1,2,4,1400,2,5875,0
1,6.75,51.8,1.27,0.3,14.35,77.8,1857.54,4.28,1211,5,4,1,4,1,1116,1,1189,3
0,6.94,16.69,1.22,2.55,22.77,81.23,1102.33,4.24,58,6,0,2,2,4,1081,1,1024,0
3,5.78,33.59,0.38,1.49,30.95,77.53,800.49,6.39,468,0,1,1,2,1,1441,2,1837,2
1,7.15,63.6,1.33,2.09,30.5,90.28,1320.93,9.06,734,5,1,2,4,2,1092,1,4006,3
1,6.49,34.01,1.37,0.91,24.78,46.8,1213.01,5.69,79,4,1,2,2,3,412,1,2984,2
3,7.01,46.61,1.08,2.5,22.87,68.72,1557.61,10.4,36,4,3,2,4,2,686,1,5828,0
1,7.68,63.25,0.58,2.17,32.06,93.17,1574.5,9.63,316,6,1,3,0,2,649,1,768,2
1,5.74,14.3,1.13,1.84,22.55,48.33,2128.74,6.58,1307,0,4,2,4,1,290,1,5549,3
1,6.67,62.46,0.7,2.64,14.44,91.28,1179.49,6.44,834,2,1,2,2,3,490,2,5502,2
0,4.8,56.1,0.88,0.61,38.08,28.58,319.78,7.02,679,5,3,1,4,4,971,2,4679,1
0,7.9,12.41,0.83,0.45,25.79,89.02,1246.21,4.38,523,0,1,1,0,3,920,1,5025,3
2,4.98,12.41,0.88,1.11,16.58,81.36,661.55,10.53,991,6,1,1,2,1,107,1,1708,4
2,4.93,33.6,0.62,0.64,38.62,32.93,1873.92,7.88,1444,4,3,2,4,2,628,2,5787,0
2,6.0,41.98,0.38,0.81,32.69,85.32,1582.69,7.31,1339,5,1,2,2,4,1216,2,775,1
0,7.76,24.64,1.01,3.07,22.25,33.56,1683.45,7.26,372,0,0,3,0,1,567,1,499,3
1,6.56,37.81,0.78,0.37,15.03,54.94,1267.0,5.98,1684,5,3,1,1,2,792,1,4198,4
3,5.71,45.57,1.24,2.14,32.59,60.81,2241.57,10.4,1220,2,4,1,0,3,230,1,3791,2
3,4.97,55.72,0.91,3.17,41.18,89.42,576.05,10.49,1243,4,4,3,4,3,1219,1,2557,1
2,6.86,43.06,0.82,3.48,20.13,56.03,1987.32,5.77,343,3,1,3,0,2,345,2,980,4
2,5.41,55.49,0.69,1.87,22.83,59.3,2113.7,4.56,319,2,3,2,2,2,1287,2,1991,4
0,6.37,34.22,0.62,3.22,26.91,90.06,946.74,4.25,1084,0,4,3,1,3,825,1,1380,2
3,5.18,54.62,1.41,1.72,22.05,26.98,538.76,9.88,1355,2,3,1,4,1,493,2,2337,3
2,5.41,36.92,0.72,1.24,38.53,32.72,2171.0,10.39,23,5,1,2,4,4,590,1,474,2
0,8.13,24.86,1.27,1.79,41.53,29.67,1741.71,4.63,1012,3,4,1,2,2,1029,1,4460,2
3,4.83,62.93,0.38,1.17,19.54,79.81,1081.58,8.04,980,2,0,2,1,3,1247,1,5295,3
1,8.13,64.66,1.22,2.2,29.58,48.28,107.58,7.5,421,0,1,2,0,1,1222,1,3452,4
3,5.17,30.34,1.53,0.23,28.41,27.15,1157.13,9.17,315,0,4,1,1,2,235,1,3907,0
2,6.44,19.55,0.43,0.42,39.38,29.09,476.74,6.37,1099,4,3,1,0,1,335,2,4736,0
3,5.31,55.59,1.52,0.24,31.32,54.07,135.91,9.33,855,4,4,3,4,2,1388,1,1553,2
0,6.98,29.19,1.08,2.07,13.1,29.19,2363.3,5.17,1856,2,4,2,1,4,686,1,5754,2
0,6.54,56.81,1.33,2.55,37.1,65.35,2352.45,6.26,611,2,3,3,4,3,245,2,2129,0
1,5.27,36.42,1.59,2.11,14.01,68.35,1325.41,9.38,1230,5,0,3,0,1,687,2,3551,0
2,5.18,41.13,1.38,0.99,13.77,75.09,1684.14,10.76,304,0,0,2,0,2,48,2,4856,2
2,7.36,49.78,1.54,1.3,22.13,49.36,2278.8,5.9,902,5,3,2,0,4,674,2,1278,4
2,5.18,47.9,1.38,2.48,18.11,68.29,1809.9,5.73,705,0,3,3,1,4,285,1,1780,4
0,6.81,61.22,0.97,2.34,15.78,45.73,152.96,7.05,612,0,1,1,1,3,1042,2,4891,2
2,5.82,21.87,1.01,2.07,21.71,71.78,1997.64,10.78,272,0,3,2,2,2,1116,2,5492,4
0,8.09,21.83,1.45,1.58,27.71,53.1,871.97,6.94,1259,0,4,1,1,3,655,1,2870,2
0,6.36,41.26,0.34,2.78,33.42,80.75,131.04,4.46,1778,0,1,2,1,3,634,2,1980,2
3,8.11,43.93,0.86,0.43,27.19,60.56,1265.68,10.85,1479,2,3,3,1,3,714,1,2808,2
0,4.88,38.66,0.55,2.93,22.46,88.59,526.86,6.99,1520,2,0,3,1,2,870,1,1297,4
0,7.56,9.19,1.02,2.96,20.15,72.99,249.34,7.69,250,2,3,1,4,2,217,1,1033,0
3,7.97,47.05,0.87,0.83,41.83,89.42,2456.59,10.45,179,4,3,3,0,4,473,1,842,0
0,6.51,51.1,1.43,1.93,20.55,40.83,2086.07,4.99,648,2,0,2,1,3,1395,1,73,0
2,5.45,27.39,0.68,0.99,35.62,79.19,1527.82,7.34,51,4,1,1,4,3,451,2,710,1
3,7.03,58.3,0.38,3.06,21.65,87.72,87.18,9.87,300,3,1,3,4,3,498,1,4934,4
0,5.85,37.82,1.11,3.27,35.72,30.63,1393.64,9.06,1825,4,1,3,1,4,961,2,1280,1
3,5.08,10.02,0.66,1.98,36.02,52.05,2198.33,6.59,241,5,3,1,4,2,120,2,5030,2
2,7.75,8.41,0.58,1.7,28.81,68.11,1648.27,10.66,1723,5,0,2,0,3,801,1,1028,0
1,6.65,60.43,0.34,0.61,21.57,60.88,1482.75,5.5,1419,3,3,1,0,1,560,1,4142,1
1,5.07,13.32,1.55,3.11,34.75,83.84,487.52,7.57,1894,6,1,3,4,1,359,1,1915,4
3,6.15,15.08,0.57,1.91,15.73,92.47,868.18,5.66,158,6,1,2,2,2,1418,1,2020,1
0,8.07,41.96,1.52,0.18,16.27,55.16,118.87,9.25,1714,3,0,3,0,2,722,2,146,3
2,8.0,55.4,0.79,3.34,37.77,86.36,803.18,9.6,742,0,0,3,2,2,635,1,2315,2
3,5.53,13.62,0.55,2.74,26.07,62.45,1100.94,10.44,346,6,4,1,0,1,1392,2,3877,1
2,7.9,18.9,0.98,1.05,32.88,52.06,1439.84,6.8,1539,5,3,2,2,1,66,1,5182,0
3,6.04,52.38,0.59,2.39,29.0,52.52,30.45,10.54,458,4,4,2,0,1,713,1,3565,4
2,7.89,38.64,0.8,3.33,21.23,42.51,2485.12,10.5,1848,2,4,2,0,4,1386,1,3873,2
2,7.44,27.23,0.87,1.6,12.65,51.42,2429.28,5.48,758,4,1,1,4,2,1294,1,2768,2
3,6.86,13.59,1.03,2.95,25.13,53.19,664.91,4.28,1242,5,0,2,4,3,1031,2,5806,4
1,6.69,34.69,1.09,3.34,27.62,93.48,734.23,8.74,1618,3,0,1,1,2,973,2,5766,2
3,7.05,50.57,0.66,1.84,31.58,36.15,972.12,6.38,934,0,1,1,2,4,475,2,1355,1
2,7.79,53.62,1.3,1.94,30.74,38.24,93.37,6.12,1244,0,4,3,2,3,387,2,4754,3
1,5.98,44.26,1.15,2.23,30.71,56.29,2138.32,6.11,1075,2,4,1,0,2,5,2,2287,2
1,7.93,59.38,1.28,0.65,22.12,39.2,261.83,6.54,634,0,1,2,0,4,639,2,2518,4
0,5.34,12.33,0.96,3.48,30.08,89.12,1462.02,10.12,1441,4,3,1,0,1,200,2,3982,4
1,7.48,63.81,0.35,2.03,13.29,70.06,2424.26,7.03,1727,6,1,2,0,2,507,1,5279,0
3,7.4,38.38,0.47,2.81,13.22,50.02,1439.42,7.94,998,4,3,3,4,2,990,2,4076,3
1,6.66,8.25,0.68,1.26,28.57,92.55,1373.56,8.73,789,6,0,1,1,3,1179,2,4040,2
2,8.16,40.82,0.5,0.86,33.11,43.07,2125.44,4.08,1435,2,1,2,1,2,1188,1,3525,2
3,5.59,28.46,1.54,1.52,24.28,84.09,1097.79,8.96,1085,3,0,1,2,3,56,2,5463,3
1,7.82,9.66,1.56,0.28,16.82,55.17,1705.9,4.76,1171,3,0,1,1,2,978,2,3474,3
2,6.99,10.91,0.48,2.71,15.2,64.23,1780.33,9.1,1017,5,1,2,1,2,970,2,1447,1
3,5.83,53.45,0.31,2.91,29.57,43.56,825.42,4.86,554,2,0,1,0,1,1189,2,273,3
3,6.63,18.12,1.32,3.31,16.97,84.42,2476.0,7.98,1210,5,0,3,2,2,605,1,3989,0
1,6.94,58.5,1.07,0.84,25.6,78.79,1447.29,7.88,148,0,3,3,0,4,279,1,5747,2
1,5.72,58.1,1.19,0.51,39.93,63.18,2461.04,8.46,901,4,4,1,2,1,1385,2,303,3
3,7.94,18.21,0.6,2.53,26.85,27.21,1711.93,9.16,1541,6,0,1,4,4,1143,1,2864,2
2,5.45,13.99,0.93,3.42,32.97,33.06,221.3,9.65,1308,2,0,1,0,3,78,2,2554,4
3,5.78,12.42,0.42,0.98,29.03,90.46,307.74,8.84,654,5,0,3,0,1,1202,1,4987,3
3,5.16,62.21,1.55,0.26,28.81,79.37,1379.24,10.0,889,6,3,1,2,1,559,1,1470,3
2,6.33,45.03,1.21,1.09,31.95,80.02,754.93,6.07,1550,2,0,2,2,2,553,2,5167,2
2,8.0,35.65,0.98,0.59,22.04,68.05,302.86,4.63,1400,0,0,3,0,2,954,2,1231,3
3,6.13,32.62,0.84,2.68,33.09,93.04,303.39,6.94,7,4,3,1,1,3,1241,1,5614,2
3,7.67,39.64,1.41,2.67,36.57,43.11,1552.99,4.08,1844,5,0,3,2,3,157,1,5588,3
1,6.94,61.89,0.43,3.11,15.39,38.12,1170.79,7.16,1583,3,3,3,2,3,250,2,5569,3
3,6.56,61.0,0.75,1.24,26.15,25.32,1945.49,10.16,1505,4,1,1,2,4,716,1,933,4
3,7.51,22.36,1.14,0.2,37.05,85.82,382.95,7.82,640,2,3,2,4,1,1404,1,610,3
1,4.89,52.58,1.03,0.45,26.94,92.27,913.95,4.33,1472,5,1,2,1,1,176,1,5655,3
3,5.69,64.45,0.36,0.26,39.81,29.34,2047.45,10.02,1242,4,0,2,1,3,954,1,3546,3
1,8.18,40.0,1.0,2.31,23.58,52.1,1541.45,6.91,373,6,0,3,2,2,423,2,1454,2
3,5.87,10.97,0.98,1.09,36.34,34.22,1852.24,7.77,56,2,3,2,0,2,184,1,1482,4
